"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"PA","W - White","0-9.9","0-9.9","114","702"
"PA","W - White","0-9.9","90-100","137","698"
"PA","W - White","0-9.9","90-100","138","698"
"PA","W - White","10-19.9","90-100","176","697"
"PA","W - White","10-19.9","0-9.9","131","697"
"PA","W - White","70-79.9","60-69.9","120","696"
"PA","W - White","30-39.9","90-100","139","690"
"PA","H - Hispanic or Latino","80-89.9","90-100","133","677"
"PA","H - Hispanic or Latino","60-69.9","90-100","135","675"
"PA","W - White","40-49.9","90-100","134","667"
"PA","W - White","10-19.9","0-9.9","133","661"
"PA","W - White","30-39.9","90-100","122","661"
"PA","W - White","10-19.9","90-100","115","659"
"PA","W - White","30-39.9","90-100","134","652"
"PA","W - White","30-39.9","0-9.9","136","651"
"PA","W - White","70-79.9","80-89.9","120","647"
"PA","W - White","50-59.9","0-9.9","135","643"
"PA","W - White","80-89.9","60-69.9","121","643"
"PA","W - White","70-79.9","50-59.9","120","641"
"PA","W - White","20-29.9","90-100","183","640"
"PA","W - White","10-19.9","0-9.9","114","639"
"PA","W - White","0-9.9","90-100","139","636"
"PA","W - White","80-89.9","30-39.9","120","636"
"PA","W - White","30-39.9","90-100","176","635"
"PA","W - White","80-89.9","90-100","120","634"
"PA","W - White","30-39.9","90-100","115","628"
"PA","W - White","90-100","50-59.9","121","627"
"PA","W - White","20-29.9","90-100","187","627"
"PA","W - White","10-19.9","90-100","131","626"
"PA","W - White","70-79.9","70-79.9","119","626"
"PA","W - White","90-100","90-100","119","620"
"PA","W - White","0-9.9","0-9.9","189","618"
"PA","W - White","40-49.9","90-100","131","618"
"PA","W - White","0-9.9","90-100","115","614"
"PA","W - White","80-89.9","50-59.9","118","611"
"PA","W - White","50-59.9","90-100","131","609"
"PA","W - White","70-79.9","90-100","022","607"
"PA","H - Hispanic or Latino","30-39.9","90-100","132","600"
"PA","H - Hispanic or Latino","0-9.9","90-100","133","600"
"PA","W - White","60-69.9","0-9.9","134","598"
"PA","H - Hispanic or Latino","80-89.9","90-100","132","597"
"PA","B - Black","20-29.9","90-100","115","595"
"PA","W - White","40-49.9","0-9.9","118","594"
"PA","W - White","0-9.9","0-9.9","131","593"
"PA","B - Black","70-79.9","90-100","115","589"
"PA","W - White","90-100","30-39.9","119","586"
"PA","B - Black","20-29.9","90-100","189","585"
"PA","H - Hispanic or Latino","80-89.9","90-100","115","584"
"PA","W - White","20-29.9","90-100","134","580"
"PA","H - Hispanic or Latino","30-39.9","90-100","133","579"
"PA","W - White","20-29.9","0-9.9","136","577"
"PA","W - White","10-19.9","0-9.9","111","575"
"PA","W - White","70-79.9","40-49.9","120","575"
"PA","W - White","10-19.9","0-9.9","132","572"
"PA","W - White","30-39.9","0-9.9","132","571"
"PA","W - White","50-59.9","90-100","118","571"
"PA","W - White","40-49.9","0-9.9","135","568"
"PA","W - White","70-79.9","60-69.9","119","566"
"PA","W - White","10-19.9","0-9.9","136","560"
"PA","H - Hispanic or Latino","50-59.9","90-100","133","557"
"PA","W - White","60-69.9","60-69.9","120","556"
"PA","W - White","90-100","40-49.9","117","553"
"PA","W - White","0-9.9","90-100","022","552"
"PA","W - White","60-69.9","50-59.9","120","551"
"PA","W - White","50-59.9","0-9.9","118","551"
"PA","W - White","0-9.9","0-9.9","111","548"
"PA","H - Hispanic or Latino","70-79.9","90-100","133","547"
"PA","W - White","80-89.9","30-39.9","119","546"
"PA","W - White","40-49.9","90-100","118","545"
"PA","W - White","30-39.9","0-9.9","131","541"
"PA","W - White","30-39.9","0-9.9","133","541"
"PA","W - White","60-69.9","70-79.9","120","541"
"PA","H - Hispanic or Latino","20-29.9","90-100","189","540"
"PA","W - White","60-69.9","40-49.9","120","539"
"PA","H - Hispanic or Latino","20-29.9","90-100","133","538"
"PA","W - White","0-9.9","0-9.9","132","534"
"PA","H - Hispanic or Latino","10-19.9","90-100","133","527"
"PA","W - White","50-59.9","0-9.9","134","526"
"PA","W - White","0-9.9","90-100","131","523"
"PA","B - Black","90-100","90-100","115","523"
"PA","H - Hispanic or Latino","40-49.9","90-100","132","520"
"PA","W - White","0-9.9","0-9.9","137","520"
"PA","H - Hispanic or Latino","40-49.9","90-100","133","518"
"PA","H - Hispanic or Latino","20-29.9","90-100","115","517"
"PA","W - White","10-19.9","90-100","022","516"
"PA","H - Hispanic or Latino","30-39.9","90-100","136","515"
"PA","W - White","90-100","40-49.9","118","515"
"PA","H - Hispanic or Latino","60-69.9","90-100","133","515"
"PA","H - Hispanic or Latino","20-29.9","90-100","136","514"
