"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Current Address/TargetSmart Address - State House District","All Record Count"
"MS","W - White","60-69.9","60-69.9","102","24"
"MS","B - Black","40-49.9","70-79.9","061","24"
"MS","W - White","80-89.9","50-59.9","025","24"
"MS","W - White","30-39.9","50-59.9","045","24"
"MS","W - White","50-59.9","30-39.9","084","24"
"MS","W - White","20-29.9","50-59.9","028","24"
"MS","W - White","60-69.9","10-19.9","119","24"
"MS","B - Black","70-79.9","70-79.9","037","24"
"MS","B - Black","60-69.9","20-29.9","008","24"
"MS","W - White","10-19.9","0-9.9","071","24"
"MS","B - Black","80-89.9","40-49.9","005","24"
"MS","W - White","40-49.9","90-100","040","24"
"MS","B - Black","80-89.9","50-59.9","032","24"
"MS","W - White","20-29.9","50-59.9","015","24"
"MS","W - White","90-100","60-69.9","064","24"
"MS","B - Black","40-49.9","50-59.9","112","24"
"MS","B - Black","90-100","80-89.9","065","24"
"MS","B - Black","20-29.9","90-100","122","24"
"MS","W - White","50-59.9","20-29.9","026","24"
"MS","B - Black","10-19.9","20-29.9","104","24"
"MS","W - White","50-59.9","50-59.9","004","24"
"MS","B - Black","60-69.9","70-79.9","102","24"
"MS","W - White","80-89.9","50-59.9","004","24"
"MS","B - Black","40-49.9","20-29.9","066","24"
"MS","B - Black","60-69.9","50-59.9","050","24"
"MS","W - White","60-69.9","40-49.9","119","24"
"MS","B - Black","40-49.9","90-100","117","24"
"MS","B - Black","0-9.9","0-9.9","105","24"
"MS","B - Black","20-29.9","50-59.9","008","24"
"MS","W - White","10-19.9","80-89.9","083","24"
"MS","W - White","0-9.9","90-100","080","24"
"MS","B - Black","50-59.9","60-69.9","052","24"
"MS","B - Black","20-29.9","40-49.9","066","24"
"MS","B - Black","10-19.9","20-29.9","035","24"
"MS","B - Black","10-19.9","40-49.9","086","24"
"MS","B - Black","50-59.9","40-49.9","102","24"
"MS","B - Black","30-39.9","20-29.9","016","24"
"MS","W - White","50-59.9","30-39.9","066","24"
"MS","B - Black","30-39.9","0-9.9","063","24"
"MS","B - Black","0-9.9","10-19.9","087","24"
"MS","B - Black","30-39.9","0-9.9","062","24"
"MS","B - Black","30-39.9","60-69.9","030","24"
"MS","W - White","60-69.9","80-89.9","111","24"
"MS","B - Black","0-9.9","90-100","052","24"
"MS","B - Black","20-29.9","30-39.9","090","24"
"MS","W - White","80-89.9","80-89.9","053","24"
"MS","W - White","70-79.9","80-89.9","003","24"
"MS","W - White","50-59.9","40-49.9","045","24"
"MS","B - Black","50-59.9","0-9.9","037","24"
"MS","W - White","30-39.9","50-59.9","078","24"
"MS","W - White","30-39.9","90-100","094","24"
"MS","W - White","50-59.9","80-89.9","041","24"
"MS","W - White","50-59.9","80-89.9","048","24"
"MS","B - Black","10-19.9","40-49.9","111","24"
"MS","W - White","50-59.9","90-100","071","24"
"MS","B - Black","20-29.9","80-89.9","061","24"
"MS","W - White","20-29.9","40-49.9","078","24"
"MS","B - Black","30-39.9","0-9.9","061","24"
"MS","W - White","70-79.9","70-79.9","002","24"
"MS","W - White","90-100","30-39.9","017","24"
"MS","W - White","90-100","20-29.9","109","24"
"MS","B - Black","50-59.9","70-79.9","010","24"
"MS","B - Black","30-39.9","50-59.9","086","24"
"MS","B - Black","80-89.9","10-19.9","014","24"
"MS","W - White","30-39.9","50-59.9","051","24"
"MS","W - White","90-100","10-19.9","043","24"
"MS","B - Black","20-29.9","60-69.9","092","24"
"MS","W - White","40-49.9","70-79.9","040","24"
"MS","B - Black","0-9.9","30-39.9","038","24"
"MS","B - Black","10-19.9","40-49.9","037","24"
"MS","W - White","40-49.9","70-79.9","080","24"
"MS","W - White","20-29.9","70-79.9","085","24"
"MS","B - Black","40-49.9","40-49.9","051","24"
"MS","B - Black","20-29.9","0-9.9","057","24"
"MS","B - Black","10-19.9","10-19.9","087","24"
"MS","B - Black","30-39.9","10-19.9","090","24"
"MS","W - White","80-89.9","60-69.9","034","24"
"MS","W - White","30-39.9","70-79.9","009","24"
"MS","W - White","20-29.9","30-39.9","067","24"
"MS","B - Black","20-29.9","30-39.9","074","24"
"MS","B - Black","0-9.9","50-59.9","106","24"
"MS","B - Black","30-39.9","30-39.9","042","24"
"MS","W - White","30-39.9","0-9.9","119","24"
"MS","B - Black","60-69.9","10-19.9","048","24"
"MS","B - Black","40-49.9","10-19.9","045","24"
"MS","B - Black","40-49.9","80-89.9","100","24"
"MS","W - White","80-89.9","60-69.9","121","24"
"MS","W - White","50-59.9","70-79.9","072","24"
"MS","W - White","70-79.9","40-49.9","038","24"
"MS","W - White","90-100","10-19.9","100","24"
"MS","W - White","70-79.9","70-79.9","096","24"
"MS","W - White","70-79.9","60-69.9","086","24"
"MS","B - Black","70-79.9","60-69.9","086","24"
"MS","W - White","0-9.9","50-59.9","063","24"
"MS","W - White","80-89.9","70-79.9","096","24"
"MS","B - Black","60-69.9","50-59.9","102","24"
"MS","B - Black","70-79.9","70-79.9","118","24"
"MS","B - Black","70-79.9","40-49.9","080","24"
"MS","W - White","80-89.9","50-59.9","105","24"
"MS","W - White","40-49.9","60-69.9","005","24"
"MS","W - White","50-59.9","70-79.9","018","24"
"MS","W - White","40-49.9","80-89.9","094","24"
"MS","B - Black","30-39.9","10-19.9","091","24"
"MS","B - Black","10-19.9","40-49.9","057","24"
"MS","W - White","20-29.9","80-89.9","059","24"
"MS","B - Black","50-59.9","20-29.9","045","24"
"MS","H - Hispanic or Latino","10-19.9","10-19.9","025","24"
"MS","B - Black","40-49.9","20-29.9","082","24"
"MS","B - Black","20-29.9","80-89.9","117","24"
"MS","W - White","40-49.9","70-79.9","026","24"
"MS","W - White","50-59.9","90-100","070","24"
"MS","W - White","80-89.9","70-79.9","042","24"
"MS","B - Black","30-39.9","20-29.9","018","24"
"MS","B - Black","20-29.9","40-49.9","084","24"
"MS","W - White","60-69.9","10-19.9","110","24"
"MS","W - White","10-19.9","90-100","039","24"
"MS","W - White","70-79.9","50-59.9","001","24"
"MS","W - White","20-29.9","50-59.9","085","24"
"MS","W - White","60-69.9","80-89.9","009","24"
"MS","W - White","40-49.9","40-49.9","098","24"
"MS","B - Black","50-59.9","10-19.9","010","24"
"MS","B - Black","50-59.9","50-59.9","056","24"
"MS","B - Black","60-69.9","50-59.9","042","24"
"MS","B - Black","50-59.9","80-89.9","035","24"
"MS","B - Black","10-19.9","0-9.9","030","24"
"MS","B - Black","10-19.9","20-29.9","046","24"
"MS","W - White","10-19.9","60-69.9","047","24"
"MS","W - White","30-39.9","70-79.9","077","24"
"MS","B - Black","30-39.9","20-29.9","061","24"
"MS","W - White","30-39.9","30-39.9","066","24"
"MS","W - White","80-89.9","60-69.9","021","24"
"MS","U - Uncoded","0-9.9","90-100","069","24"
"MS","W - White","80-89.9","80-89.9","002","24"
"MS","W - White","0-9.9","60-69.9","074","24"
"MS","W - White","30-39.9","40-49.9","015","24"
"MS","B - Black","0-9.9","40-49.9","019","24"
"MS","W - White","50-59.9","10-19.9","082","24"
"MS","W - White","50-59.9","80-89.9","025","24"
"MS","B - Black","10-19.9","50-59.9","029","24"
"MS","B - Black","50-59.9","60-69.9","037","24"
"MS","W - White","60-69.9","50-59.9","079","24"
"MS","W - White","0-9.9","70-79.9","047","24"
"MS","W - White","70-79.9","60-69.9","098","24"
"MS","W - White","60-69.9","60-69.9","088","24"
"MS","B - Black","80-89.9","60-69.9","064","24"
"MS","W - White","80-89.9","40-49.9","089","24"
"MS","B - Black","60-69.9","20-29.9","063","24"
"MS","W - White","20-29.9","50-59.9","091","24"
"MS","B - Black","70-79.9","70-79.9","067","24"
"MS","B - Black","0-9.9","30-39.9","086","24"
"MS","W - White","20-29.9","70-79.9","018","24"
"MS","W - White","90-100","70-79.9","113","24"
"MS","B - Black","20-29.9","40-49.9","042","24"
"MS","B - Black","50-59.9","60-69.9","103","24"
"MS","B - Black","50-59.9","0-9.9","033","24"
"MS","W - White","70-79.9","70-79.9","116","24"
"MS","W - White","40-49.9","30-39.9","009","24"
"MS","W - White","90-100","20-29.9","044","24"
"MS","W - White","20-29.9","60-69.9","053","24"
"MS","B - Black","70-79.9","20-29.9","008","24"
"MS","B - Black","40-49.9","60-69.9","031","24"
"MS","W - White","50-59.9","30-39.9","041","24"
"MS","W - White","90-100","30-39.9","039","24"
"MS","B - Black","50-59.9","70-79.9","017","24"
"MS","B - Black","0-9.9","10-19.9","045","24"
"MS","W - White","40-49.9","40-49.9","103","24"
"MS","B - Black","0-9.9","30-39.9","036","24"
"MS","W - White","60-69.9","40-49.9","107","24"
"MS","W - White","80-89.9","80-89.9","097","24"
"MS","B - Black","0-9.9","60-69.9","113","24"
"MS","B - Black","80-89.9","40-49.9","011","24"
"MS","B - Black","0-9.9","10-19.9","103","24"
"MS","W - White","90-100","70-79.9","056","24"
"MS","B - Black","80-89.9","70-79.9","067","24"
"MS","W - White","90-100","30-39.9","105","24"
"MS","B - Black","10-19.9","90-100","106","24"
"MS","B - Black","40-49.9","0-9.9","052","24"
"MS","W - White","80-89.9","80-89.9","117","24"
"MS","B - Black","50-59.9","70-79.9","043","24"
"MS","B - Black","10-19.9","50-59.9","034","24"
"MS","W - White","60-69.9","80-89.9","091","24"
"MS","W - White","0-9.9","80-89.9","094","24"
"MS","B - Black","60-69.9","70-79.9","101","24"
"MS","W - White","30-39.9","50-59.9","085","24"
"MS","W - White","80-89.9","50-59.9","075","24"
"MS","W - White","40-49.9","30-39.9","066","24"
"MS","B - Black","50-59.9","30-39.9","034","24"
"MS","W - White","70-79.9","40-49.9","100","24"
"MS","B - Black","20-29.9","40-49.9","077","24"
"MS","W - White","40-49.9","80-89.9","045","24"
"MS","B - Black","60-69.9","10-19.9","027","24"
"MS","B - Black","20-29.9","50-59.9","081","24"
"MS","W - White","70-79.9","40-49.9","042","24"
"MS","W - White","30-39.9","60-69.9","050","24"
"MS","W - White","30-39.9","60-69.9","028","24"
"MS","W - White","40-49.9","70-79.9","103","24"
"MS","B - Black","30-39.9","50-59.9","079","24"
"MS","B - Black","60-69.9","20-29.9","096","24"
"MS","W - White","30-39.9","50-59.9","098","24"
"MS","W - White","70-79.9","50-59.9","042","24"
"MS","B - Black","50-59.9","70-79.9","077","24"
"MS","B - Black","80-89.9","10-19.9","086","24"
"MS","B - Black","70-79.9","30-39.9","022","24"
"MS","W - White","30-39.9","30-39.9","041","24"
"MS","B - Black","40-49.9","60-69.9","075","24"
"MS","B - Black","50-59.9","20-29.9","097","24"
"MS","W - White","80-89.9","60-69.9","086","24"
"MS","B - Black","90-100","80-89.9","103","24"
"MS","B - Black","50-59.9","40-49.9","121","24"
"MS","B - Black","40-49.9","20-29.9","014","24"
"MS","B - Black","0-9.9","10-19.9","039","24"
"MS","B - Black","70-79.9","40-49.9","068","24"
"MS","W - White","90-100","40-49.9","007","24"
"MS","B - Black","50-59.9","40-49.9","096","24"
"MS","W - White","80-89.9","80-89.9","011","24"
"MS","W - White","30-39.9","80-89.9","072","24"
"MS","B - Black","50-59.9","10-19.9","049","24"
"MS","W - White","60-69.9","10-19.9","032","24"
"MS","W - White","10-19.9","80-89.9","054","24"
"MS","B - Black","30-39.9","20-29.9","092","24"
"MS","W - White","70-79.9","60-69.9","096","24"
"MS","W - White","30-39.9","60-69.9","014","24"
"MS","W - White","0-9.9","80-89.9","017","24"
"MS","W - White","10-19.9","90-100","037","24"
"MS","W - White","90-100","40-49.9","056","24"
"MS","N - Native American","0-9.9","20-29.9","044","24"
"MS","W - White","80-89.9","70-79.9","059","24"
