"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"AK","N - Native American","30-39.9","10-19.9","040","85"
"AK","W - White","80-89.9","30-39.9","037","85"
"AK","W - White","20-29.9","20-29.9","035","85"
"AK","N - Native American","0-9.9","30-39.9","039","84"
"AK","W - White","0-9.9","0-9.9","038","84"
"AK","N - Native American","30-39.9","0-9.9","039","84"
"AK","W - White","0-9.9","60-69.9","035","84"
"AK","W - White","70-79.9","20-29.9","037","84"
"AK","N - Native American","10-19.9","20-29.9","039","83"
"AK","W - White","20-29.9","10-19.9","037","83"
"AK","W - White","60-69.9","20-29.9","032","83"
"AK","N - Native American","20-29.9","10-19.9","038","83"
"AK","W - White","50-59.9","30-39.9","030","82"
"AK","W - White","30-39.9","0-9.9","040","82"
"AK","W - White","80-89.9","30-39.9","032","82"
"AK","N - Native American","40-49.9","0-9.9","040","82"
"AK","W - White","40-49.9","90-100","033","82"
"AK","N - Native American","30-39.9","90-100","040","81"
"AK","N - Native American","20-29.9","90-100","040","81"
"AK","W - White","30-39.9","20-29.9","034","81"
"AK","N - Native American","40-49.9","90-100","040","81"
"AK","W - White","70-79.9","50-59.9","034","81"
"AK","W - White","30-39.9","0-9.9","039","81"
"AK","W - White","10-19.9","20-29.9","040","81"
"AK","W - White","80-89.9","80-89.9","034","80"
"AK","N - Native American","80-89.9","0-9.9","037","80"
"AK","W - White","40-49.9","80-89.9","034","80"
"AK","W - White","70-79.9","20-29.9","032","80"
"AK","W - White","50-59.9","70-79.9","034","80"
"AK","W - White","50-59.9","80-89.9","034","80"
"AK","W - White","80-89.9","20-29.9","037","80"
"AK","W - White","90-100","60-69.9","034","80"
"AK","W - White","50-59.9","20-29.9","032","80"
"AK","N - Native American","30-39.9","20-29.9","038","80"
"AK","W - White","90-100","30-39.9","032","79"
"AK","W - White","20-29.9","70-79.9","035","79"
"AK","W - White","0-9.9","50-59.9","034","78"
"AK","W - White","80-89.9","50-59.9","036","78"
"AK","W - White","70-79.9","10-19.9","031","78"
"AK","W - White","80-89.9","10-19.9","031","78"
"AK","W - White","80-89.9","50-59.9","030","78"
"AK","N - Native American","10-19.9","30-39.9","040","78"
"AK","W - White","20-29.9","70-79.9","031","78"
"AK","W - White","10-19.9","50-59.9","034","78"
"AK","W - White","50-59.9","0-9.9","040","77"
"AK","W - White","60-69.9","30-39.9","035","77"
"AK","N - Native American","10-19.9","40-49.9","038","77"
"AK","W - White","70-79.9","30-39.9","035","77"
"AK","N - Native American","70-79.9","90-100","036","76"
"AK","W - White","10-19.9","80-89.9","032","76"
"AK","N - Native American","40-49.9","0-9.9","037","76"
"AK","W - White","0-9.9","60-69.9","034","76"
"AK","W - White","50-59.9","20-29.9","037","76"
"AK","W - White","60-69.9","80-89.9","031","76"
"AK","W - White","20-29.9","80-89.9","031","75"
"AK","W - White","60-69.9","20-29.9","031","75"
"AK","W - White","10-19.9","0-9.9","038","75"
"AK","W - White","10-19.9","30-39.9","032","75"
"AK","W - White","30-39.9","0-9.9","038","75"
"AK","W - White","0-9.9","30-39.9","031","75"
"AK","W - White","70-79.9","20-29.9","031","74"
"AK","N - Native American","20-29.9","10-19.9","039","74"
"AK","W - White","90-100","60-69.9","035","74"
"AK","N - Native American","0-9.9","10-19.9","036","74"
"AK","W - White","50-59.9","90-100","037","74"
"AK","N - Native American","80-89.9","0-9.9","040","74"
"AK","W - White","40-49.9","90-100","039","74"
"AK","W - White","40-49.9","0-9.9","038","74"
"AK","N - Native American","40-49.9","10-19.9","037","73"
"AK","W - White","40-49.9","0-9.9","040","73"
"AK","W - White","0-9.9","70-79.9","032","73"
"AK","W - White","30-39.9","90-100","038","73"
"AK","W - White","20-29.9","0-9.9","040","72"
"AK","W - White","60-69.9","20-29.9","037","72"
"AK","N - Native American","80-89.9","0-9.9","039","72"
"AK","W - White","0-9.9","90-100","038","72"
"AK","W - White","10-19.9","70-79.9","032","72"
"AK","W - White","10-19.9","20-29.9","037","72"
"AK","W - White","30-39.9","10-19.9","038","72"
"AK","W - White","0-9.9","90-100","036","72"
"AK","N - Native American","0-9.9","70-79.9","038","72"
"AK","N - Native American","10-19.9","20-29.9","037","71"
"AK","W - White","30-39.9","60-69.9","035","71"
"AK","W - White","10-19.9","50-59.9","033","71"
"AK","W - White","20-29.9","90-100","038","71"
"AK","W - White","50-59.9","30-39.9","033","70"
"AK","W - White","50-59.9","20-29.9","031","70"
"AK","W - White","30-39.9","80-89.9","031","70"
"AK","W - White","30-39.9","90-100","037","70"
"AK","N - Native American","0-9.9","60-69.9","038","70"
"AK","W - White","50-59.9","0-9.9","038","70"
"AK","W - White","0-9.9","30-39.9","037","70"
"AK","W - White","20-29.9","20-29.9","040","70"
"AK","W - White","50-59.9","70-79.9","031","70"
"AK","N - Native American","20-29.9","20-29.9","040","69"
"AK","W - White","10-19.9","20-29.9","039","69"
"AK","N - Native American","10-19.9","0-9.9","039","69"
"AK","W - White","20-29.9","0-9.9","038","69"
"AK","W - White","70-79.9","90-100","040","69"
"AK","N - Native American","0-9.9","0-9.9","036","69"
"AK","U - Uncoded","0-9.9","10-19.9","040","68"
"AK","W - White","30-39.9","60-69.9","034","68"
